ensembl_gene_id,hgnc_symbol,hg
ENSG00000237004,ZNRF2P1,hg38
ENSG00000237005,HIGD1AP15,hg38
ENSG00000237007,KRT18P52,hg38
ENSG00000237008,LAPTM4BP1,hg38
ENSG00000237009,GLIS3-AS1,hg38
ENSG00000237010,HCG14,hg38
ENSG00000237012,C6orf136,hg38
ENSG00000237013,LINC01812,hg38
ENSG00000237020,IGHD1-20,hg38
ENSG00000237022,HLA-C,hg38
ENSG00000237023,USP9YP3,hg38
ENSG00000237024,RPL21P33,hg38
ENSG00000237032,RPSAP7,hg38
ENSG00000237033,CASP3P1,hg38
ENSG00000237034,MICC,hg38
ENSG00000237036,ZEB1-AS1,hg38
ENSG00000237037,NDUFA6-DT,hg38
ENSG00000237038,USP17L8,hg38
ENSG00000237040,DPH3P2,hg38
ENSG00000237042,MICG,hg38
ENSG00000237043,OR2AD1P,hg38
ENSG00000237046,TRIM40,hg38
ENSG00000237048,TTTY12,hg38
ENSG00000237049,RPL34P1,hg38
ENSG00000237050,TRIM31-AS1,hg38
ENSG00000237051,GABBR1,hg38
ENSG00000237052,GPSM3,hg38
ENSG00000237053,FUCA1P1,hg38
ENSG00000237054,PRMT5-AS1,hg38
ENSG00000237055,MTCO1P48,hg38
ENSG00000237056,ZBTB22,hg38
ENSG00000237057,LINC02087,hg38
ENSG00000237064,EIF3IP1,hg38
ENSG00000237065,NANOGP4,hg38
ENSG00000237068,RPL5P2,hg38
ENSG00000237069,TTTY23B,hg37
ENSG00000237071,TRIM27,hg38
ENSG00000237080,EHMT2-AS1,hg38
ENSG00000237082,COX5BP6,hg38
ENSG00000237086,RBPJP2,hg37
ENSG00000237089,PCNPP4,hg38
ENSG00000237092,LINC01065,hg38
ENSG00000237093,HCG22,hg37
ENSG00000237095,MDC1,hg38
ENSG00000237098,HLA-T,hg38
ENSG00000237099,GYG1P2,hg38
ENSG00000237100,C6orf136,hg38
ENSG00000237103,NCR3,hg38
ENSG00000237105,HCP5,hg38
ENSG00000237106,FABP5P15,hg38
ENSG00000237109,RPL21P111,hg38
ENSG00000237110,TAAR9,hg38
ENSG00000237111,IGHJ3P,hg38
ENSG00000237112,GABBR1,hg38
ENSG00000237114,CDSN,hg38
ENSG00000237118,CYP2F2P,hg38
ENSG00000237119,LINC01056,hg38
ENSG00000237121,PIEZO1P2,hg38
ENSG00000237122,FAM90A19P,hg37
ENSG00000237123,CDSN,hg38
ENSG00000237124,MTND2P11,hg38
ENSG00000237125,HAND2-AS1,hg38
ENSG00000237128,LINC02652,hg38
ENSG00000237129,MTCYBP34,hg38
ENSG00000237130,MRPS6P2,hg38
ENSG00000237132,VN2R6P,hg37
ENSG00000237135,DDX10P1,hg38
ENSG00000237136,C4orf51,hg38
ENSG00000237138,HUNK-AS1,hg38
ENSG00000237139,RPS26P41,hg38
ENSG00000237140,HSPE1P16,hg38
ENSG00000237141,DNAJC19P1,hg38
ENSG00000237145,MTCO3P1,hg38
ENSG00000237148,HIGD1AP2,hg38
ENSG00000237149,ZNF503-AS2,hg38
ENSG00000237152,DLEU7-AS1,hg37
ENSG00000237154,MCFD2P1,hg38
ENSG00000237155,IER3,hg38
ENSG00000237156,PTMAP1,hg38
ENSG00000237159,CNTFR-AS1,hg38
ENSG00000237164,SLC25A15P2,hg38
ENSG00000237165,CDSN,hg38
ENSG00000237166,LINC01792,hg38
ENSG00000237169,RPL12P27,hg38
ENSG00000237170,RPS7P15,hg38
ENSG00000237172,B3GNT9,hg38
ENSG00000237175,NME1P1,hg38
ENSG00000237179,LINC01797,hg38
ENSG00000237180,CYP46A4P,hg38
ENSG00000237183,KRTAP9-10P,hg38
ENSG00000237185,VN1R66P,hg38
ENSG00000237187,NR2F1-AS1,hg38
ENSG00000237190,CDKN2AIPNL,hg38
ENSG00000237192,TRIM10,hg38
ENSG00000237194,SNAI1P1,hg38
ENSG00000237195,DLGAP5P1,hg38
ENSG00000237196,HCG24,hg38
ENSG00000237197,IGHD1-7,hg38
ENSG00000237198,FAM27E1,hg37
ENSG00000237200,ZBTB40-IT1,hg38
ENSG00000237205,RPL7P34,hg38
ENSG00000237206,IMPDH1P4,hg38
ENSG00000237207,RBM17P3,hg38
ENSG00000237211,SETP4,hg38
ENSG00000237213,RPL23AP22,hg38
ENSG00000237215,DEFB131D,hg38
ENSG00000237216,HLA-G,hg38
ENSG00000237218,HLA-H,hg38
ENSG00000237221,PPEF1-AS1,hg38
ENSG00000237222,LINC01968,hg38
ENSG00000237223,SULT1C2P1,hg38
ENSG00000237225,OR13K1P,hg38
ENSG00000237226,RPS3AP39,hg38
ENSG00000237230,KRTAP2-5P,hg38
ENSG00000237232,ZNF295-AS1,hg38
ENSG00000237233,TMEM26-AS1,hg38
ENSG00000237235,TRDD2,hg38
ENSG00000237238,BMS1P10,hg38
ENSG00000237242,BTF3P15,hg38
ENSG00000237247,MBD3L5,hg38
ENSG00000237248,LINC00987,hg38
ENSG00000237254,TRBV30,hg38
ENSG00000237256,PGAM3P,hg38
ENSG00000237257,MTND2P8,hg38
ENSG00000237258,OR11A1,hg38
ENSG00000237260,PPIAP67,hg38
ENSG00000237263,MAPK6P3,hg38
ENSG00000237264,FTH1P11,hg38
ENSG00000237266,LINC01810,hg38
ENSG00000237267,LINC01519,hg38
ENSG00000237269,RBMY2TP,hg38
ENSG00000237272,OR51R1P,hg38
ENSG00000237273,RSL24D1P8,hg38
ENSG00000237274,GTF3AP1,hg38
ENSG00000237276,ANO7L1,hg38
ENSG00000237278,RLIMP2,hg38
ENSG00000237281,CATIP-AS2,hg38
ENSG00000237282,LINC00851,hg38
ENSG00000237284,MAS1L,hg38
ENSG00000237285,HNRNPA1P2,hg38
ENSG00000237289,CKMT1B,hg38
ENSG00000237290,LINC01343,hg38
ENSG00000237292,LINC01732,hg38
ENSG00000237294,EIF4BP9,hg38
ENSG00000237295,HNRNPA1P2,hg38
ENSG00000237296,SMG1P1,hg38
ENSG00000237298,TTN-AS1,hg38
ENSG00000237300,MTCO1P19,hg38
ENSG00000237302,OFD1P11Y,hg38
ENSG00000237303,HIGD1AP8,hg38
ENSG00000237306,HSPE1P22,hg38
ENSG00000237307,SRRM1P3,hg38
ENSG00000237309,MTND2P6,hg38
ENSG00000237313,LINC01556,hg38
ENSG00000237314,RPL12P39,hg38
ENSG00000237322,RPL7L1P10,hg38
ENSG00000237327,UPP2-IT1,hg38
ENSG00000237328,RAI1-AS1,hg38
ENSG00000237330,RNF223,hg38
ENSG00000237331,XIAP-AS1,hg38
ENSG00000237333,MSH5,hg38
ENSG00000237334,HLA-Z,hg38
ENSG00000237335,PFDN6,hg38
ENSG00000237338,FTCD-AS1,hg38
ENSG00000237339,LINC01502,hg38
ENSG00000237341,SYP-AS1,hg38
ENSG00000237344,PBX2,hg38
ENSG00000237348,BRD2-IT1,hg37
ENSG00000237350,CDC42P6,hg38
ENSG00000237352,LINC01358,hg38
ENSG00000237353,PATE4,hg38
ENSG00000237354,OR52S1P,hg38
ENSG00000237360,CHCHD4P2,hg38
ENSG00000237361,TUSC8,hg38
ENSG00000237366,OR2U1P,hg38
ENSG00000237369,UBDP1,hg38
ENSG00000237373,BRWD1-IT1,hg38
ENSG00000237379,CBX1P3,hg38
ENSG00000237380,HOXD-AS2,hg38
ENSG00000237382,RPL21P121,hg38
ENSG00000237383,CNN2P11,hg38
ENSG00000237388,OR4A47,hg38
ENSG00000237393,SLC9A3P4,hg37
ENSG00000237395,MICD,hg38
ENSG00000237396,LNCNEF,hg38
ENSG00000237398,HLA-DPA3,hg38
ENSG00000237399,PITRM1-AS1,hg38
ENSG00000237401,LINC01304,hg38
ENSG00000237402,CAMTA1-IT1,hg38
ENSG00000237403,PPP1R11,hg38
ENSG00000237405,AGER,hg38
ENSG00000237406,NDUFA9P1,hg38
ENSG00000237408,ART2BP,hg38
ENSG00000237412,PRSS56,hg38
ENSG00000237415,NRBF2P3,hg38
ENSG00000237417,XRCC6P1,hg38
ENSG00000237421,UBDP1,hg38
ENSG00000237423,LINC01522,hg38
ENSG00000237424,FOXD2-AS1,hg38
ENSG00000237425,RPSAP2,hg38
ENSG00000237426,ZIK1P1,hg38
ENSG00000237427,TOMM22P1,hg38
ENSG00000237428,ASH2LP2,hg38
ENSG00000237432,RPS7P12,hg38
ENSG00000237433,RPSAP11,hg38
ENSG00000237436,CAMTA1-DT,hg38
ENSG00000237437,ASS1P12,hg38
ENSG00000237438,CECR7,hg38
ENSG00000237440,ZNF737,hg37
ENSG00000237441,RGL2,hg38
ENSG00000237442,HNRNPA1P57,hg38
ENSG00000237443,OR13D2P,hg38
ENSG00000237446,RHEBP3,hg38
ENSG00000237447,CDC27P2,hg38
ENSG00000237448,RPL3P2,hg38
ENSG00000237449,TAAR4P,hg38
ENSG00000237450,RPL23AP71,hg38
ENSG00000237451,CDK2AP2P2,hg38
ENSG00000237452,BHMG1,hg38
ENSG00000237455,HLA-DQB1-AS1,hg38
ENSG00000237457,LINC01351,hg38
ENSG00000237458,TUBB4BP3,hg38
ENSG00000237459,MPIG6B,hg38
ENSG00000237460,LINC01661,hg38
ENSG00000237462,TRIM27,hg38
ENSG00000237463,LRRC52-AS1,hg38
ENSG00000237466,MTCO3P41,hg38
ENSG00000237467,USP9YP35,hg38
ENSG00000237469,TUBB8P10,hg38
ENSG00000237470,DCLRE1CP1,hg38
ENSG00000237475,RPL7P53,hg38
ENSG00000237476,LINC01637,hg38
ENSG00000237482,LY6G6E,hg38
ENSG00000237483,RPS27AP8,hg38
ENSG00000237484,LINC01684,hg38
ENSG00000237485,SGOL1-AS1,hg37
ENSG00000237487,VN1R48P,hg38
ENSG00000237489,C10orf143,hg38
ENSG00000237490,RPS27AP17,hg38
ENSG00000237492,OR2L9P,hg38
ENSG00000237495,LY6G5C,hg38
ENSG00000237505,PKN2-AS1,hg38
ENSG00000237506,RPSAP15,hg38
ENSG00000237508,HLA-F,hg38
ENSG00000237510,GPAT2P1,hg38
ENSG00000237512,UNC5B-AS1,hg38
ENSG00000237514,PTP4A1P7,hg38
ENSG00000237515,SHISA9,hg38
ENSG00000237517,DGCR5,hg38
ENSG00000237521,OR7E24,hg37
ENSG00000237522,NONOP2,hg38
ENSG00000237523,LINC00857,hg38
ENSG00000237524,TEX51,hg38
ENSG00000237533,PFN1P6,hg37
ENSG00000237534,LINC00383,hg37
ENSG00000237536,HTATSF1P1,hg38
ENSG00000237540,RPL36AP36,hg38
ENSG00000237541,HLA-DQA2,hg38
ENSG00000237542,MTCO3P17,hg38
ENSG00000237544,MAS1LP1,hg38
ENSG00000237545,POLR2LP1,hg38
ENSG00000237546,XKRYP6,hg38
ENSG00000237547,IGHJ2P,hg38
ENSG00000237548,TTLL11-IT1,hg38
ENSG00000237550,RPL9P9,hg38
ENSG00000237552,LINC02567,hg38
ENSG00000237554,RPL7AP7,hg38
ENSG00000237556,KCND3-AS1,hg38
ENSG00000237557,YWHABP1,hg38
ENSG00000237558,CDY7P,hg38
ENSG00000237559,HLA-S,hg38
ENSG00000237560,LINC01497,hg38
ENSG00000237563,TTTY21B,hg38
ENSG00000237565,SSU72P5,hg37
ENSG00000237569,TUBAP,hg38
ENSG00000237574,LINC01856,hg38
ENSG00000237575,PYY2,hg38
ENSG00000237576,LINC01888,hg38
ENSG00000237579,LINC01514,hg38
ENSG00000237580,GCSHP3,hg38
ENSG00000237582,POU5F1,hg38
ENSG00000237584,RAC1P4,hg38
ENSG00000237585,LINC00407,hg38
ENSG00000237589,HMGN1P32,hg38
ENSG00000237591,HLA-DRB9,hg38
ENSG00000237592,IGKV1OR10-1,hg38
ENSG00000237595,LINC01275,hg38
ENSG00000237597,GAGE13,hg37
ENSG00000237599,TAP2,hg38
ENSG00000237603,HMGB3P12,hg38
ENSG00000237608,OR2P1P,hg38
ENSG00000237610,OR4C50P,hg38
ENSG00000237613,FAM138A,hg38
ENSG00000237616,USP9YP32,hg38
ENSG00000237618,BTBD7P2,hg38
ENSG00000237619,OR3B1P,hg38
ENSG00000237620,GCNT1P5,hg38
ENSG00000237621,OR9A1P,hg38
ENSG00000237622,ELOCP18,hg38
ENSG00000237624,OXCT2P1,hg38
ENSG00000237628,MTCO2P19,hg38
ENSG00000237629,UQCRHP2,hg38
ENSG00000237630,NIFKP9,hg38
ENSG00000237632,S100A11P1,hg38
ENSG00000237634,LINC01556,hg38
ENSG00000237635,DUX4L29,hg38
ENSG00000237636,ANKRD26P3,hg38
ENSG00000237637,FRY-AS1,hg38
ENSG00000237638,LINC02245,hg38
ENSG00000237642,HMGB3P5,hg38
ENSG00000237646,HLCS-IT1,hg38
ENSG00000237647,ERICH1-AS1,hg37
ENSG00000237649,KIFC1,hg38
ENSG00000237650,OR11Q1P,hg38
ENSG00000237651,C2orf74,hg38
ENSG00000237659,RNASEH2CP1,hg38
ENSG00000237662,SOCS2P1,hg38
ENSG00000237663,DNAJC19P7,hg38
ENSG00000237664,LINC00316,hg38
ENSG00000237665,GRM7-AS2,hg38
ENSG00000237667,LINC01115,hg38
ENSG00000237668,RPS15AP38,hg38
ENSG00000237669,HCG4P3,hg37
ENSG00000237670,LINC01866,hg38
ENSG00000237671,GAGE12C,hg38
ENSG00000237672,KRR1P1,hg38
ENSG00000237674,GSTA7P,hg38
ENSG00000237675,TEX36-AS1,hg38
ENSG00000237676,RPL30P4,hg38
ENSG00000237679,VDAC1P11,hg38
ENSG00000237684,RPSAP35,hg38
ENSG00000237687,LINC00686,hg38
ENSG00000237690,OR2B4P,hg37
ENSG00000237691,IFNWP2,hg38
ENSG00000237693,IRGM,hg38
ENSG00000237697,LINC00312,hg37
ENSG00000237698,GPR53P,hg38
ENSG00000237700,PRAMEF33,hg38
ENSG00000237701,ATP5PFP1,hg38
ENSG00000237702,TRBV3-1,hg38
ENSG00000237703,TRIM10,hg38
ENSG00000237706,TRIM51EP,hg38
ENSG00000237709,EEF1A1P28,hg38
ENSG00000237710,HLA-DPB1,hg38
ENSG00000237711,MTCO3P11,hg38
ENSG00000237714,P4HA2-AS1,hg38
ENSG00000237722,MTND1P29,hg38
ENSG00000237723,ZNF70P1,hg38
ENSG00000237724,HSPA1A,hg38
ENSG00000237725,OR2I1P,hg38
ENSG00000237727,AIF1,hg38
ENSG00000237731,RNGTTP1,hg38
ENSG00000237733,RNF39,hg38
ENSG00000237737,DCTN1-AS1,hg38
ENSG00000237738,RNF216-IT1,hg38
ENSG00000237740,NPAP1P3,hg38
ENSG00000237743,FBP2P1,hg38
ENSG00000237745,RPL22P8,hg38
ENSG00000237746,ZNF101P1,hg38
ENSG00000237748,UQCRBP1,hg38
ENSG00000237751,LINC01143,hg38
ENSG00000237757,EEF1A1P30,hg38
ENSG00000237758,BANF1P3,hg38
ENSG00000237763,AMY1A,hg38
ENSG00000237765,FAM200B,hg38
ENSG00000237766,GGTA2P,hg38
ENSG00000237767,LINC01370,hg38
ENSG00000237770,SPATA31D2P,hg38
ENSG00000237772,LINC02631,hg38
ENSG00000237775,DDR1-DT,hg38
ENSG00000237777,OR14J1,hg38
ENSG00000237786,GFOD1-AS1,hg38
ENSG00000237787,C3orf79,hg38
ENSG00000237790,LINC01318,hg38
ENSG00000237793,RPL18AP16,hg38
ENSG00000237797,MACORIS,hg38
ENSG00000237799,CICP11,hg38
ENSG00000237801,AMD1P2,hg38
ENSG00000237802,FAM197Y6,hg38
ENSG00000237803,LINC00211,hg38
ENSG00000237804,HNRNPA1P39,hg38
ENSG00000237806,FAUP2,hg38
ENSG00000237808,NCR3,hg38
ENSG00000237811,GPR53P,hg38
ENSG00000237812,HCG9,hg38
ENSG00000237814,SFTA2,hg38
ENSG00000237816,RPL21P109,hg38
ENSG00000237818,RPS3AP29,hg38
ENSG00000237823,CDY19P,hg38
ENSG00000237824,RPL23AP33,hg38
ENSG00000237825,RGL2,hg38
ENSG00000237827,RPS15AP29,hg38
ENSG00000237828,PA2G4P1,hg38
ENSG00000237829,PPP1R11,hg38
ENSG00000237834,MOG,hg38
ENSG00000237836,PHKA2-AS1,hg38
ENSG00000237840,FAM21FP,hg38
ENSG00000237841,KRTAP19-9P,hg38
ENSG00000237847,FAM231A,hg37
ENSG00000237849,NFYAP1,hg38
ENSG00000237853,NFIA-AS1,hg38
ENSG00000237854,LINC00674,hg38
ENSG00000237859,EEF1A1P31,hg38
ENSG00000237864,LINC00322,hg38
ENSG00000237865,SUCLA2P1,hg38
ENSG00000237871,HLA-Z,hg38
ENSG00000237872,POU5F1P4,hg38
ENSG00000237876,AKR1B1P4,hg38
ENSG00000237877,LINC01473,hg38
ENSG00000237879,LINC00398,hg38
ENSG00000237880,LINC01885,hg38
ENSG00000237881,TSBP1,hg38
ENSG00000237882,PPIAP13,hg38
ENSG00000237883,DGUOK-AS1,hg38
ENSG00000237884,HCG4P3,hg37
ENSG00000237886,NALT1,hg38
ENSG00000237887,RPL23AP32,hg38
ENSG00000237889,DDX39B,hg38
ENSG00000237890,LINC00243,hg37
ENSG00000237892,KLF7-IT1,hg38
ENSG00000237894,HCG22,hg37
ENSG00000237898,HCG15,hg38
ENSG00000237900,ZBTB12,hg38
ENSG00000237902,TSPY21P,hg38
ENSG00000237905,HCG4,hg38
ENSG00000237906,MUPP,hg38
ENSG00000237910,MTCO1P18,hg38
ENSG00000237911,SRP68P3,hg38
ENSG00000237913,FTLP19,hg38
ENSG00000237914,SIRPG-AS1,hg38
ENSG00000237917,PARP4P1,hg38
ENSG00000237918,SAPCD1,hg38
ENSG00000237923,LINC02570,hg38
ENSG00000237924,RPL21P112,hg38
ENSG00000237928,NFIA-AS2,hg38
ENSG00000237929,RPL31P3,hg38
ENSG00000237931,CLIC4P3,hg38
ENSG00000237940,LINC01238,hg38
ENSG00000237941,KCNQ1DN,hg38
ENSG00000237943,PRKCQ-AS1,hg38
ENSG00000237945,LINC00649,hg38
ENSG00000237948,MTATP6P20,hg38
ENSG00000237949,LINC00844,hg38
ENSG00000237951,PPIL1P1,hg38
ENSG00000237952,RPL7AP73,hg38
ENSG00000237956,TRIAP1P1,hg38
ENSG00000237957,CT47A5,hg38
ENSG00000237959,RPL36AP10,hg38
ENSG00000237970,TMEM161BP1,hg38
ENSG00000237972,TUBG1P,hg38
ENSG00000237973,MTCO1P12,hg38
ENSG00000237975,FLG-AS1,hg38
ENSG00000237977,EIF4HP2,hg38
ENSG00000237978,KCNMB2-AS1,hg38
ENSG00000237984,PTENP1,hg38
ENSG00000237986,CELF2-AS2,hg38
ENSG00000237988,OR2I1P,hg38
ENSG00000237989,LINC01679,hg38
ENSG00000237990,CNTN4-AS1,hg38
ENSG00000237991,RPL35P1,hg38
ENSG00000237992,LINC01808,hg38
ENSG00000237997,RCC2P2,hg38
ENSG00000237999,ACTG1P19,hg38
ENSG00000238001,SNRPCP1,hg38
ENSG00000238002,NPAP1P6,hg38
ENSG00000238003,RPL10P4,hg38
ENSG00000238008,COX6CP10,hg38
ENSG00000238017,SAPCD1-AS1,hg38
ENSG00000238020,HTR3E-AS1,hg38
ENSG00000238021,ARMC4P1,hg38
ENSG00000238024,DDX39BP2,hg38
ENSG00000238025,ZDHHC4P1,hg38
ENSG00000238027,TRIM31-AS1,hg38
ENSG00000238037,OOSP1P1,hg38
ENSG00000238038,ATP6V0E1P3,hg38
ENSG00000238040,SALL4P2,hg38
ENSG00000238042,LINC02257,hg38
ENSG00000238046,MTND5P22,hg38
ENSG00000238047,MTND1P30,hg38
ENSG00000238048,ART2P,hg38
ENSG00000238051,ISCUP1,hg38
ENSG00000238053,ZDHHC20P1,hg38
ENSG00000238056,PRRT1,hg38
ENSG00000238057,ZEB2-AS1,hg38
ENSG00000238059,HSPE1P21,hg38
ENSG00000238062,SPATA3-AS1,hg38
ENSG00000238063,LINC01685,hg38
ENSG00000238064,HCG25,hg38
ENSG00000238067,XKRYP1,hg38
ENSG00000238068,ZNF630-AS1,hg37
ENSG00000238069,RPLP0P7,hg38
ENSG00000238070,SAR1AP1,hg38
ENSG00000238071,DDX39B-AS1,hg38
ENSG00000238073,RBMY2HP,hg38
ENSG00000238074,TSPY9P,hg38
ENSG00000238075,RPSAP32,hg38
ENSG00000238076,MRPL48P1,hg38
ENSG00000238077,NMNAT1P3,hg38
ENSG00000238078,LINC01352,hg38
ENSG00000238083,LRRC37A2,hg38
ENSG00000238086,PPP1R26P1,hg38
ENSG00000238087,FMO8P,hg38
ENSG00000238088,OFD1P7Y,hg38
ENSG00000238092,CEACAMP6,hg38
ENSG00000238097,LINC02037,hg38
ENSG00000238098,ABCA17P,hg38
ENSG00000238099,LINC01625,hg38
ENSG00000238100,HCG24,hg38
ENSG00000238101,FAM8A5P,hg38
ENSG00000238103,RPL9P7,hg38
ENSG00000238104,PPP1R10,hg38
ENSG00000238105,GOLGA2P5,hg38
ENSG00000238113,LINC01410,hg38
ENSG00000238114,LTB,hg38
ENSG00000238118,SLC25A24P2,hg38
ENSG00000238120,LINC01589,hg38
ENSG00000238121,LINC00426,hg38
ENSG00000238123,MID1IP1-AS1,hg38
ENSG00000238125,SLC9A3P2,hg38
ENSG00000238126,UQCRHP1,hg38
ENSG00000238130,LTA,hg38
ENSG00000238132,CASC4P1,hg38
ENSG00000238133,MAP3K20-AS1,hg38
ENSG00000238134,EHMT2,hg38
ENSG00000238135,USP9YP10,hg38
ENSG00000238137,ARPC3P2,hg38
ENSG00000238141,BRWD1-AS1,hg38
ENSG00000238148,HCG27,hg38
ENSG00000238151,MLLT10P1,hg38
ENSG00000238152,OR7E140P,hg38
ENSG00000238154,USP9YP4,hg38
ENSG00000238161,OR7E117P,hg38
ENSG00000238164,TNFRSF14-AS1,hg38
ENSG00000238169,LINC01053,hg38
ENSG00000238170,C4A-AS1,hg38
ENSG00000238172,RPS2P35,hg38
ENSG00000238173,RPL39P6,hg38
ENSG00000238181,AHCYP2,hg38
ENSG00000238183,RPS27P5,hg38
ENSG00000238184,CD81-AS1,hg38
ENSG00000238189,ENOX1-AS2,hg38
ENSG00000238190,HMGB1P15,hg38
ENSG00000238191,CLUHP1,hg38
ENSG00000238196,NOTCH4,hg38
ENSG00000238197,PAXBP1-AS1,hg38
ENSG00000238199,UBE2V2P3,hg38
ENSG00000238200,MGAT2P2,hg38
ENSG00000238203,VWA7,hg38
ENSG00000238205,MPC1L,hg38
ENSG00000238210,ETDA,hg38
ENSG00000238211,POLR2LP1,hg38
ENSG00000238212,LINC02096,hg38
ENSG00000238213,TARDBPP2,hg38
ENSG00000238216,HCG20,hg38
ENSG00000238217,LINC01877,hg38
ENSG00000238222,MKRN4P,hg38
ENSG00000238225,CRIP1P2,hg38
ENSG00000238226,HLA-DQB1-AS1,hg38
ENSG00000238227,TMEM250,hg38
ENSG00000238228,OR7E7P,hg38
ENSG00000238230,LINC00391,hg38
ENSG00000238234,HCG22,hg37
ENSG00000238235,TSPY11P,hg38
ENSG00000238236,MTCYBP14,hg38
ENSG00000238238,MCCD1,hg38
ENSG00000238241,CCR12P,hg38
ENSG00000238243,OR2W3,hg38
ENSG00000238244,GABARAPL3,hg38
ENSG00000238245,MYO5BP2,hg38
ENSG00000238249,HMGN2P17,hg38
ENSG00000238250,ST6GAL2-IT1,hg38
ENSG00000238255,RPL7P4,hg38
ENSG00000238256,MTND5P20,hg38
ENSG00000238262,NTM-IT,hg38
ENSG00000238263,RPL21P88,hg38
ENSG00000238265,LINC00317,hg38
ENSG00000238266,LINC00707,hg38
ENSG00000238269,PAGE2B,hg38
ENSG00000238271,IFNWP19,hg38
ENSG00000238275,HOMER2P2,hg38
ENSG00000238278,ALG1L6P,hg38
ENSG00000238283,TBC1D3P1,hg38
ENSG00000238284,LINC01448,hg38
ENSG00000238285,MRPL50P2,hg38
ENSG00000238286,SLC35E1P1,hg38
ENSG00000238288,MTND3P23,hg38
ENSG00000238289,MICB,hg38
ENSG00000238300,SNORD121B,hg38
ENSG00000238302,RNU7-120P,hg38
ENSG00000238304,RNU7-50P,hg38
ENSG00000238310,RNU7-122P,hg37
ENSG00000238311,SNORD13E,hg38
ENSG00000238317,SNORD11,hg38
ENSG00000238324,RN7SKP198,hg38
ENSG00000238333,RNU7-145P,hg37
ENSG00000238344,SNORD126,hg38
ENSG00000238357,RNU7-148P,hg38
ENSG00000238363,SNORA13,hg38
ENSG00000238364,RNU7-140P,hg38
ENSG00000238365,RNU7-57P,hg38
ENSG00000238367,MIR2113,hg38
ENSG00000238370,RNU7-103P,hg38
ENSG00000238374,RNU7-180P,hg38
ENSG00000238379,RNA5SP103,hg38
ENSG00000238380,RNU7-165P,hg38
ENSG00000238382,RNU6-1211P,hg38
ENSG00000238386,RNU7-48P,hg38
ENSG00000238391,RNA5SP233,hg38
ENSG00000238397,RNU6-368P,hg37
ENSG00000238399,MIR2053,hg38
ENSG00000238405,RNA5SP311,hg38
ENSG00000238406,RNU7-171P,hg38
ENSG00000238415,RNU6-538P,hg37
ENSG00000238417,RNU7-63P,hg38
ENSG00000238419,RNU7-186P,hg38
ENSG00000238420,RNU6-437P,hg38
ENSG00000238423,SNORD42B,hg38
ENSG00000238427,RNU7-136P,hg38
ENSG00000238431,RNU7-157P,hg38
ENSG00000238441,RNU7-130P,hg38
ENSG00000238444,RNU6-893P,hg38
ENSG00000238446,RNU7-38P,hg38
ENSG00000238447,RNU7-134P,hg38
ENSG00000238452,RNU7-144P,hg38
ENSG00000238456,RNU6-1014P,hg38
ENSG00000238457,RNU7-169P,hg38
ENSG00000238468,RNU7-14P,hg38
ENSG00000238478,RNU6-498P,hg38
ENSG00000238482,RNU6-1208P,hg38
ENSG00000238487,RNU7-114P,hg37
ENSG00000238489,RNU6-749P,hg38
ENSG00000238493,RNU6-221P,hg38
ENSG00000238498,SNORD13P1,hg38
ENSG00000238500,RNU7-87P,hg38
ENSG00000238509,RNU6-104P,hg38
ENSG00000238517,MIR1270,hg38
ENSG00000238523,RNU7-107P,hg38
ENSG00000238529,RNU6-599P,hg38
ENSG00000238531,SNORD105B,hg38
ENSG00000238540,RNU7-93P,hg38
ENSG00000238542,RNU7-104P,hg38
ENSG00000238551,RNU6-1193P,hg38
ENSG00000238554,RNU1-88P,hg38
ENSG00000238558,RNU7-21P,hg38
ENSG00000238561,RNU6ATAC28P,hg38
ENSG00000238562,RNU7-159P,hg38
ENSG00000238578,SNORD4A,hg38
ENSG00000238584,RNU7-167P,hg38
ENSG00000238590,RNU7-54P,hg38
ENSG00000238597,SNORD4B,hg38
ENSG00000238603,RNVU1-1,hg37
ENSG00000238606,RNU7-7P,hg38
ENSG00000238609,RNU7-94P,hg38
ENSG00000238610,RNU7-26P,hg38
ENSG00000238616,RNU6-300P,hg38
ENSG00000238619,RNU6-775P,hg38
ENSG00000238621,TRNAI2,hg37
ENSG00000238622,SNORD97,hg38
ENSG00000238627,RNA5SP489,hg38
ENSG00000238632,RNU7-126P,hg38
ENSG00000238648,TRNAI6,hg37
ENSG00000238649,SNORD42A,hg38
ENSG00000238650,SNORD54,hg38
ENSG00000238653,RNU7-62P,hg38
ENSG00000238658,RNU6-625P,hg38
ENSG00000238669,RNU6-333P,hg38
ENSG00000238677,RNA5SP58,hg37
ENSG00000238680,RNU6-1037P,hg38
ENSG00000238689,RNU7-166P,hg37
ENSG00000238697,RNU6-261P,hg38
ENSG00000238698,RNU7-147P,hg38
ENSG00000238704,RNU7-97P,hg38
ENSG00000238705,MIR1976,hg38
ENSG00000238709,RNU7-56P,hg38
ENSG00000238711,RNY4P25,hg38
ENSG00000238719,RNU7-96P,hg38
ENSG00000238721,RNU7-194P,hg38
ENSG00000238728,MIR1972-1,hg38
ENSG00000238730,RNU7-164P,hg38
ENSG00000238731,RNU7-90P,hg38
ENSG00000238735,RNU7-113P,hg38
ENSG00000238741,SCARNA7,hg38
ENSG00000238742,MIR2110,hg37
ENSG00000238750,RNU7-27P,hg38
